id,song_popularity
1233,0.5172868
1234,0.40180153
1235,0.45047
1236,0.527465
1237,0.54473424
1238,0.5013932
1239,0.591734
1240,0.5960347
1241,0.54851717
1242,0.54639524
1243,0.53910124
1244,0.58542484
1245,0.50639206
1246,0.4479445
1247,0.4915376
1248,0.5329465
1249,0.41094738
1250,0.4552867
1251,0.36857226
1252,0.44501674
1253,0.50772953
1254,0.53427136
1255,0.4485673
1256,0.4448621
1257,0.5264459
1258,0.5521787
1259,0.5867979
1260,0.49733508
1261,0.5762761
1262,0.59159404
1263,0.48547935
1264,0.53923965
1265,0.47148582
1266,0.4493779
1267,0.455631
1268,0.6055844
1269,0.5279101
1270,0.41539404
1271,0.5894015
1272,0.41249743
1273,0.48101926
1274,0.5728568
1275,0.54737073
1276,0.46361202
1277,0.55731195
1278,0.5070326
1279,0.55865616
1280,0.5177093
1281,0.47322783
1282,0.58951914
1283,0.4853459
1284,0.5806068
1285,0.4916678
1286,0.58374816
1287,0.3012432
1288,0.5459333
1289,0.49412736
1290,0.53220004
1291,0.4555637
1292,0.3873425
1293,0.40900907
1294,0.38782904
1295,0.407623
1296,0.47186065
1297,0.45341444
1298,0.52833617
1299,0.60037476
1300,0.49344885
1301,0.5053733
1302,0.44936764
1303,0.5797466
1304,0.36979663
1305,0.373487
1306,0.30047518
1307,0.43515447
1308,0.5359194
1309,0.5406828
1310,0.56484663
1311,0.4928404
1312,0.49823663
1313,0.5891543
1314,0.49613777
1315,0.4025151
1316,0.45822105
1317,0.5653738
1318,0.50442296
1319,0.46255994
1320,0.5836041
1321,0.58446044
1322,0.43108708
1323,0.5064209
1324,0.57187265
1325,0.4797415
1326,0.4927058
1327,0.4505428
1328,0.40016234
1329,0.55513906
1330,0.5780584
1331,0.5405344
1332,0.48660538
1333,0.5344087
1334,0.60763955
1335,0.49554464
1336,0.56576717
1337,0.46507376
1338,0.47126982
1339,0.44999754
1340,0.55298996
1341,0.40233845
1342,0.5361657
1343,0.55885166
1344,0.43586907
1345,0.45158347
1346,0.3675874
1347,0.52173334
1348,0.44528446
1349,0.53329235
1350,0.5159523
1351,0.5526061
1352,0.46763632
1353,0.47658396
1354,0.39214003
1355,0.45189336
1356,0.43170935
1357,0.4953806
1358,0.39388463
1359,0.39010593
1360,0.5571445
1361,0.5620052
1362,0.45692804
1363,0.5139856
1364,0.58014566
1365,0.50833684
1366,0.3384656
1367,0.57602674
1368,0.37763488
1369,0.5305179
1370,0.40372044
1371,0.5247757
1372,0.5105776
1373,0.5274608
1374,0.43772295
1375,0.53344196
1376,0.5748703
1377,0.38448974
1378,0.55234754
1379,0.52841246
1380,0.45627898
1381,0.47342062
1382,0.5882631
1383,0.5049881
1384,0.48763627
1385,0.5464558
1386,0.59793764
1387,0.36222753
1388,0.47605473
1389,0.6026935
1390,0.5697448
1391,0.54908544
1392,0.5655931
1393,0.43382454
1394,0.49469045
1395,0.507428
1396,0.5340288
1397,0.5817986
1398,0.46048293
1399,0.46327537
1400,0.4373078
1401,0.5270938
1402,0.5361085
1403,0.48942798
1404,0.5127663
1405,0.41280597
1406,0.50888383
1407,0.36070868
1408,0.47777477
1409,0.5079624
1410,0.5799562
1411,0.52452517
1412,0.41463187
1413,0.48794523
1414,0.45857528
1415,0.412468
1416,0.5148995
1417,0.47630948
1418,0.46220878
1419,0.4993024
1420,0.4949343
1421,0.6504634
1422,0.5073505
1423,0.49782535
1424,0.4805561
1425,0.4785728
1426,0.46645656
1427,0.41421092
1428,0.39811748
1429,0.51484644
1430,0.5398403
1431,0.4721495
1432,0.5507398
1433,0.49312523
1434,0.5181078
1435,0.57023937
1436,0.47104457
1437,0.44876736
1438,0.47762057
1439,0.42083922
1440,0.47936827
1441,0.48771608
1442,0.5751716
1443,0.49811187
1444,0.39967403
1445,0.5008493
1446,0.4995852
1447,0.5453087
1448,0.594661
1449,0.42541546
1450,0.428813
1451,0.40408984
1452,0.552983
1453,0.49751073
1454,0.5488179
1455,0.5621257
1456,0.38281116
1457,0.49646303
1458,0.48752812
1459,0.5079772
1460,0.5496257
1461,0.5026887
1462,0.5375487
1463,0.4793569
1464,0.5163768
1465,0.5050436
1466,0.36182085
1467,0.5052016
1468,0.5488087
1469,0.52821404
1470,0.5868621
1471,0.6121013
1472,0.4774029
1473,0.503105
1474,0.4822207
1475,0.4623204
1476,0.54507095
1477,0.47777507
1478,0.5785739
1479,0.47556934
1480,0.43794566
1481,0.52271813
1482,0.5546424
1483,0.3791158
1484,0.47212282
1485,0.4842188
1486,0.49811596
1487,0.56079626
1488,0.47599447
1489,0.41039902
1490,0.5411271
1491,0.3847201
1492,0.59046006
1493,0.46107623
1494,0.52279216
1495,0.52677065
1496,0.49984875
1497,0.46494415
1498,0.5235568
1499,0.45802483
1500,0.43652242
1501,0.4616277
1502,0.41348657
1503,0.51818824
1504,0.5510772
1505,0.475909
1506,0.54499596
1507,0.41804987
1508,0.45867532
1509,0.43773362
1510,0.56073266
1511,0.50820225
1512,0.44199964
1513,0.53604484
1514,0.57068044
1515,0.5096516
1516,0.48229602
1517,0.36789832
1518,0.48974898
1519,0.5557785
1520,0.53616244
1521,0.43772975
1522,0.39058405
1523,0.48802266
1524,0.53137285
1525,0.5126335
1526,0.50286585
1527,0.5597153
1528,0.40109903
1529,0.4821812
1530,0.53140396
1531,0.35833392
1532,0.5850736
1533,0.39847684
1534,0.42711413
1535,0.55517185
1536,0.52062565
1537,0.4665955
1538,0.47601205
1539,0.4693706
1540,0.5261765
1541,0.5785085
1542,0.5959213
1543,0.49681637
1544,0.5221152
1545,0.56037986
1546,0.34290412
1547,0.4000262
1548,0.52706945
1549,0.5137808
1550,0.4743443
1551,0.5040233
1552,0.56277055
1553,0.36941174
1554,0.41789362
1555,0.51015884
1556,0.48526812
1557,0.3899339
1558,0.44192138
1559,0.49036828
1560,0.4874414
1561,0.5438664
1562,0.59696114
1563,0.5354806
1564,0.5689617
1565,0.6082097
1566,0.4738575
1567,0.45378092
1568,0.47609955
1569,0.5243148
1570,0.49499726
1571,0.5046783
1572,0.42702702
1573,0.538869
1574,0.4094284
1575,0.61290264
1576,0.5365359
1577,0.37585896
1578,0.42764962
1579,0.4693049
1580,0.43617535
1581,0.50888705
1582,0.59586346
1583,0.4756815
1584,0.3789289
1585,0.6049667
1586,0.49362332
1587,0.52310073
1588,0.58140975
1589,0.47334588
1590,0.5132134
1591,0.5244719
1592,0.5535134
1593,0.46739888
1594,0.45279917
1595,0.55680627
1596,0.6000916
1597,0.4480545
1598,0.45480922
1599,0.41994995
1600,0.5311736
1601,0.49394917
1602,0.36308885
1603,0.3945013
1604,0.40993294
1605,0.5622528
1606,0.5121536
1607,0.42284817
1608,0.51479155
1609,0.561797
1610,0.42481464
1611,0.5001122
1612,0.46732756
1613,0.53234303
1614,0.5979663
1615,0.5288831
1616,0.4149953
1617,0.59030586
1618,0.54888356
1619,0.49742645
1620,0.4653871
1621,0.5727989
1622,0.5148106
1623,0.47386068
1624,0.4203914
1625,0.49852338
1626,0.45308414
1627,0.57258236
1628,0.48871186
1629,0.554455
1630,0.5291067
1631,0.5116679
1632,0.5299284
1633,0.38533252
1634,0.4413865
1635,0.5099742
1636,0.31865487
1637,0.41758817
1638,0.44398424
1639,0.5127298
1640,0.5106824
1641,0.41595557
1642,0.56147426
1643,0.5172292
1644,0.5204642
1645,0.5094384
1646,0.57481587
1647,0.4640413
1648,0.5740681
1649,0.3825441
1650,0.56267875
1651,0.38976035
1652,0.43766132
1653,0.583977
1654,0.3891332
1655,0.39251608
1656,0.45313987
1657,0.45736116
1658,0.557437
1659,0.52241623
1660,0.45640692
1661,0.33448058
1662,0.58319736
1663,0.54857814
1664,0.44306183
1665,0.48466864
1666,0.4111908
1667,0.47735956
1668,0.47001415
1669,0.41954765
1670,0.48080266
1671,0.52649236
